1,1,37,12,14,2100000,556,545,5
1,1,36,10,12,2100000,586,351,4
1,1,44,1,9,1772000,679,146,2
1,1,41,3,12,2100000,655,171,2
1,1,41,2,18,2040000,636,208,2
1,1,45,3,17,2203040,634,214,2
1,1,32,7,10,1600000,564,552,5
1,1,44,8,9,3168000,554,380,4
1,1,40,4,5,2000000,413,364,1
1,1,40,4,8,1445000,682,127,2
1,1,44,5,18,1978200,548,523,5
1,1,37,15,16,1850000,561,570,5
0,1,31,2,3,1500000,611,357,4
1,1,38,5,10,1870000,672,163,2
1,1,34,4,8,1890000,668,149,2
1,1,43,3,5,1850000,646,422,6
1,1,30,2,5,1430000,639,227,2
0,1,22,9,9,1200000,444,317,1
0,1,40,8,9,2400000,613,475,6
1,1,38,2,10,1850000,445,355,1
1,1,40,8,9,2700000,440,318,1
1,1,41,2,10,2150000,542,462,5
1,1,43,16,18,1400000,441,339,1
0,1,22,2,5,1350000,578,376,4
1,1,30,1,4,1290000,613,358,4
1,1,33,2,9,2250000,558,408,3
0,1,44,3,6,3000000,429,326,1
1,1,37,1,3,1300000,528,408,5
0,1,36,2,2,1500000,680,86,2
1,1,34,11,14,1760000,657,175,2
0,1,38,10,10,2099000,514,514,5
0,1,38,3,17,1650000,695,150,2
0,1,36,5,9,1950000,431,449,1
1,1,41,2,10,2600000,446,318,1
0,1,34,1,5,1450000,473,623,5
1,1,37,1,3,1550000,410,308,1
1,1,30,6,9,1150000,607,88,1
1,1,31,3,5,1430000,567,547,6
1,1,32,2,2,990000,499,306,1
1,1,34,2,5,1400000,575,547,5
1,1,45,12,17,2000000,634,215,2
1,1,45,2,9,3213360,558,378,3
1,1,30,12,12,1418000,661,169,2
1,1,47,1,8,3800000,570,405,3
1,1,50,2,10,2300000,545,573,5
1,1,52,5,7,4900000,557,376,4
1,1,30,9,9,1100000,608,89,1
0,1,31,2,5,1150000,730,697,6
0,1,38,2,16,2100000,663,213,2
0,1,36,2,3,1400000,510,177,1
1,1,37,5,12,1995000,690,201,2
1,1,30,3,3,3000000,527,405,3
1,1,31,1,5,1500000,472,566,5
0,1,32,3,9,1650000,680,215,2
1,1,42,8,8,2230000,485,543,5
1,1,44,3,10,2445000,513,516,5
1,1,38,2,10,1800000,491,544,5
1,1,18,1,5,1090000,450,460,1
1,1,34,1,9,1570000,676,213,2
0,1,36,1,10,1700000,647,212,2
1,1,31,3,5,1350000,630,219,2
1,1,31,5,5,1550000,563,551,5
1,1,42,2,4,1900000,435,387,1
1,1,29,4,9,1450000,454,342,1
1,1,44,3,10,2500000,513,516,5
0,1,42,3,4,2650000,479,347,1
0,1,42,13,14,1950000,468,571,5
1,1,41,2,4,2040000,515,437,5
1,1,30,4,5,1350000,682,232,2
1,1,45,4,12,2500000,586,351,4
1,1,38,1,2,1580000,699,68,2
1,1,39,7,14,2300000,553,577,5
0,1,29,1,9,1800000,679,170,2
0,1,22,3,9,1100000,703,210,2
1,1,38,5,5,1750000,564,564,5
1,1,41,1,5,2250000,566,400,3
1,1,32,3,5,1250000,611,96,1
1,1,42,5,9,1900000,513,516,5
1,1,44,3,19,1926320,552,524,5
1,1,36,3,10,2300000,513,513,5
1,1,37,3,4,1620000,705,92,2
1,1,32,4,5,1760000,452,317,1
1,1,44,1,9,1727000,679,145,2
1,1,45,4,12,2690000,430,360,1
0,1,30,4,10,1600000,668,181,2
0,1,76,2,2,1550000,499,340,1
0,1,32,4,5,2000000,643,213,2
0,1,34,3,5,1600000,588,507,6
1,1,30,4,10,1400000,458,632,5
0,1,35,5,9,1750000,598,468,6
1,1,37,4,9,1850000,444,358,1
0,1,47,6,9,2450000,426,323,1
1,1,34,5,9,1600000,470,567,3
0,1,31,5,5,1600000,462,633,5
1,1,33,4,5,1550000,606,447,6
0,1,30,9,9,1500000,560,518,5
0,1,42,6,9,2600000,557,535,5
0,1,31,2,5,1500000,615,360,4
0,1,41,11,11,3500000,577,392,3
1,1,22,4,9,1180000,658,230,2
1,1,30,7,9,1050000,608,90,1
1,1,35,3,4,1850000,512,498,5
0,1,31,2,9,1860000,464,321,1
1,1,32,1,5,1400000,678,217,2
1,1,37,1,3,1800000,518,460,5
0,1,44,1,7,1900000,677,140,2
1,1,34,1,3,1350000,590,625,5
1,1,38,5,7,1980000,605,358,4
1,1,44,3,9,1800000,679,146,2
0,1,42,8,12,2900000,610,454,6
1,1,40,9,9,2290000,497,522,5
1,1,39,3,12,2086500,539,475,
1,1,57,8,10,3876000,543,368,4
1,1,43,2,3,1880000,456,459,1
1,1,34,9,10,1600000,521,396,2
1,1,40,9,9,2295000,496,520,5
1,1,46,6,10,3473000,543,368,4
1,1,44,3,8,2053000,649,170,2
1,1,40,5,12,2070000,539,475,5
1,1,41,6,9,3600000,579,393,3
1,1,44,9,20,2120145,552,535,5
1,1,30,1,9,1400000,440,360,1
1,1,30,4,9,1500000,692,223,2
1,1,33,2,5,1380000,607,104,1
1,1,38,2,9,1850000,445,355,1
1,1,30,1,9,1350000,452,346,1
1,1,33,9,9,1700000,676,228,2
1,1,31,1,5,1380000,676,228,2
0,1,33,7,9,1750000,656,235,2
1,1,23,2,9,1080000,699,214,2
0,1,28,1,9,1400000,445,333,1
0,1,27,2,3,1300000,623,458,6
0,1,32,2,5,2100000,558,449,3
1,1,29,5,5,1540000,600,532,6
1,1,46,2,3,6200000,513,400,3
1,1,31,2,5,1530000,625,357,4
1,1,33,2,4,1420000,414,443,1
1,1,31,3,5,1430000,681,221,2
1,1,31,1,5,1550000,565,547,5
1,1,47,1,5,1650000,673,139,2
1,1,21,6,9,1280000,542,497,5
1,1,31,1,5,1380000,646,232,2
0,1,31,4,5,1620000,573,550,5
1,1,30,7,9,1220000,687,233,2
1,1,38,5,10,1880000,674,152,2
0,1,47,10,10,1725000,678,156,2
1,1,41,11,12,2300000,587,350,4
1,1,41,5,11,3500000,579,393,3
1,1,26,4,9,1100000,456,325,1
1,1,30,1,1,1250000,463,587,5
1,1,30,1,5,1450000,601,104,1
1,1,30,2,5,1390000,605,108,1
1,1,41,3,5,2350000,484,596,
1,1,33,7,9,1690000,590,545,5
0,1,30,6,10,1600000,485,593,5
1,1,31,2,5,1800000,597,371,4
0,1,30,2,9,1200000,682,239,2
1,1,39,13,19,1190000,492,526,5
0,1,45,1,4,2014000,701,342,6
1,1,37,8,9,2100000,469,570,5
1,1,31,3,5,1950000,579,410,3
0,1,42,1,5,2250000,466,630,5
1,1,31,3,5,1570000,630,359,4
0,1,33,4,4,1750000,607,361,4
1,1,46,5,10,3700000,535,349,3
1,1,38,8,9,1900000,432,320,
0,1,36,5,5,1250000,730,697,5
1,1,46,3,5,2205600,536,445,6
1,1,31,4,4,1500000,619,367,4
0,1,37,1,3,1500000,590,625,5
1,1,35,5,10,2150000,564,509,5
0,1,33,3,5,1490000,523,161,1
1,1,42,1,3,1790000,649,207,2
1,1,30,3,5,1400000,501,478,5
0,1,43,3,3,1892000,455,460,1
0,1,39,5,8,2050000,626,462,6
1,1,34,4,10,1630000,672,177,2
1,1,35,7,9,1720000,598,468,6
0,1,32,5,5,1450000,620,362,4
1,1,30,5,5,1570000,478,307,1
0,1,37,3,3,1800000,408,308,1
1,1,33,3,4,1400000,622,466,6
1,1,38,2,4,1521600,407,304,1
1,1,38,15,18,1669500,564,562,5
1,1,43,3,6,2358950,471,362,1
1,1,34,3,5,1820000,548,487,5
1,1,37,9,10,2770000,469,570,5
1,1,33,5,5,1400000,437,612,5
1,1,39,7,10,1980000,552,577,5
1,1,33,3,9,1750000,672,212,2
1,1,30,3,5,1250000,611,96,1
1,1,33,4,4,1400000,416,443,1
1,1,38,8,17,1860000,618,459,6
1,1,39,3,10,2050000,551,575,5
0,1,39,5,5,1950000,600,535,6
1,1,28,2,2,1000000,649,171,2
1,1,39,9,9,1950000,517,514,5
0,1,18,4,5,950000,450,460,1
1,1,41,3,3,2068000,530,441,5
1,1,33,2,5,2000000,566,382,3
1,1,31,2,5,1380000,651,224,2
0,1,40,10,16,2150000,503,520,5
1,1,42,4,17,1790000,473,364,1
1,1,48,2,12,3050000,675,178,2
1,1,32,1,9,1800000,573,542,5
1,1,43,2,3,1950000,438,382,1
1,1,36,9,20,1438800,555,518,5
1,1,39,1,3,2330000,503,361,1
1,1,33,7,9,1570000,682,144,2
1,1,22,9,9,1150000,444,333,1
1,1,42,8,9,2160000,485,544,5
1,1,48,11,18,2584000,552,349,4
1,1,29,7,8,1650000,671,189,2
1,1,30,1,5,1370000,692,189,2
1,1,31,4,5,1630000,498,489,5
0,1,38,2,8,1920000,605,358,4
1,1,33,1,5,1420000,413,449,1
1,1,30,3,9,1560000,444,313,1
1,1,30,1,5,1550000,562,529,5
0,1,24,2,2,960000,602,357,4
1,1,33,1,5,1550000,591,451,6
1,1,45,10,18,2709630,551,349,3
1,1,38,1,9,1750000,433,332,1
1,1,42,6,10,1790000,678,156,2
1,1,38,4,9,1690000,560,518,5
1,1,47,2,18,2687190,551,349,4
1,1,37,7,12,2080000,587,353,4
1,1,32,2,2,850000,172,638,5
1,1,45,1,10,2130000,500,515,5
1,1,31,2,5,1599000,539,458,5
1,1,40,8,10,1850000,568,567,5
0,1,33,2,3,1470000,727,-98,2
1,1,41,3,3,1945000,530,442,5
1,1,15,1,9,1199000,446,345,1
1,1,36,1,5,1400000,480,326,6
1,1,28,2,3,900000,593,622,5
1,1,42,2,3,1990000,446,391,1
1,1,47,1,14,2000000,695,199,2
1,1,32,5,9,1490000,677,214,2
1,1,43,15,18,2479500,551,349,3
1,1,30,8,9,1570000,443,315,1
1,1,48,2,2,2300000,480,612,5
1,1,43,5,14,2400000,675,178,2
1,1,33,4,9,1700000,436,359,1
1,1,32,2,5,1600000,471,631,5
1,1,31,4,4,1239000,662,426,6
1,1,33,1,9,1370000,563,552,5
1,1,30,1,9,1290000,489,314,1
1,1,35,2,12,2400000,587,347,4
1,1,48,4,5,3200000,475,587,5
1,1,36,2,3,1699000,512,494,5
0,1,31,2,5,1800000,584,378,4
1,1,34,5,9,1890000,590,505,5
1,1,32,4,5,1520000,581,361,4
1,1,33,3,9,2000000,573,368,4
1,1,30,1,5,1350000,631,219,2
1,1,22,5,9,1025000,652,191,2
1,1,32,2,3,1134000,590,623,5
1,1,39,10,10,1950000,488,593,5
1,1,32,1,5,2190000,559,374,3
1,1,45,1,3,2000000,701,342,1
1,1,33,1,9,1600000,456,311,1
1,1,30,3,9,1470000,444,317,1
1,1,45,4,4,1900000,541,543,5
1,1,33,1,5,1600000,671,216,2
1,1,36,1,3,1700000,414,491,1
1,1,46,9,18,2544210,551,349,3
1,1,41,6,15,2280000,505,517,5
1,1,39,6,9,2250000,497,522,5
0,1,35,9,12,2100000,563,507,5
1,1,30,8,9,1150000,566,544,5
1,1,35,3,4,1440000,698,85,2
1,1,37,2,14,1890000,659,173,2
1,1,30,4,4,1150380,731,313,6
1,1,31,2,5,1500000,534,507,5
1,1,30,4,4,1250000,665,425,6
1,1,34,3,5,1950000,582,408,3
1,1,33,1,5,1300000,604,345,4
1,1,58,4,10,2300000,441,355,1
1,1,43,9,10,2200000,439,357,1
1,1,44,3,6,2358950,471,362,1
1,1,39,2,12,2100000,539,475,
1,1,41,5,9,1900000,563,460,6
1,1,35,14,17,1624000,665,199,2
1,1,31,3,5,2000000,555,369,3
1,1,42,6,16,2102000,635,217,5
1,1,42,1,8,2100000,485,544,5
1,1,47,1,9,2220000,496,516,5
1,1,43,6,6,2358950,471,362,1
1,1,42,4,14,1300000,470,574,5
1,1,31,4,5,1300000,647,185,2
1,1,30,4,5,1200000,641,192,2
1,1,48,5,10,2150000,449,341,1
0,1,33,2,5,2300000,552,364,4
1,1,44,12,18,1790000,548,524,5
0,1,22,3,9,1100000,699,214,2
1,1,34,3,5,2400000,543,373,3
0,1,39,3,8,2075000,668,149,2
0,1,30,7,9,1220000,682,239,2
0,1,30,3,9,1750000,447,355,1
1,1,30,17,17,1500000,623,367,4
1,1,22,2,5,1150000,479,616,5
1,1,30,4,5,1500000,646,218,2
0,1,30,4,12,1550000,655,171,2
1,1,41,5,10,2600000,691,207,2
1,1,22,4,9,980000,454,342,1
1,1,32,5,5,1300000,571,550,5
1,1,31,4,5,1300000,631,219,2
1,1,38,3,3,2500000,509,360,1
0,1,40,2,12,2000000,677,209,2
1,1,36,3,3,1050000,247,827,5
0,1,33,1,5,1550000,500,475,5
1,1,30,2,2,2600000,526,364,
1,1,30,5,5,1400000,683,222,2
1,1,30,7,9,1100000,696,219,2
1,1,38,3,16,2100000,688,187,2
1,1,40,4,8,1850000,603,349,4
1,1,35,14,15,1700000,437,336,1
0,1,31,2,5,1200000,622,355,4
1,1,38,6,9,1750000,482,565,5
1,1,44,4,4,1930270,706,94,2
1,1,32,3,4,1430000,698,85,2
1,1,47,6,14,1570000,466,577,5
1,1,33,6,9,1700000,625,213,2
1,1,45,12,14,2200000,671,189,2
1,1,34,8,8,1220000,612,98,1
1,1,42,8,14,1650000,472,576,5
1,1,41,1,10,1700000,685,179,2
1,1,33,2,5,1800000,668,245,2
1,1,30,7,9,1200000,479,302,1
1,1,34,5,5,1630000,589,507,5
1,1,44,7,10,2500000,513,516,5
1,1,43,4,5,2495000,593,370,4
1,1,36,9,10,1700000,548,496,5
1,1,33,3,9,1950000,584,409,3
1,1,30,1,9,1250000,481,306,1
1,1,30,4,5,1400000,640,194,2
1,1,31,1,5,1370000,484,557,5
1,1,30,1,5,1190000,609,98,1
1,1,45,6,10,1750000,612,88,1
0,1,45,5,12,2400000,547,488,5
1,1,39,9,9,2150000,497,522,5
0,1,39,6,9,1650000,457,629,5
1,1,37,1,9,1650000,686,171,2
1,1,44,1,9,2550000,562,547,5
1,1,35,3,9,2200000,463,633,5
0,1,35,2,3,1400000,601,613,6
1,1,32,3,3,946240,517,159,1
0,1,45,7,9,2300000,487,592,5
0,1,40,4,10,2050000,494,528,5
0,1,30,4,5,1550000,689,223,2
1,1,18,1,5,850000,450,460,1
1,1,38,10,14,1795000,661,170,2
1,1,35,1,14,1670000,661,169,2
1,1,39,5,17,1716880,548,524,5
0,1,19,3,5,850000,643,186,2
1,1,31,2,5,1420000,584,529,6
1,1,32,2,3,1500000,541,492,5
0,1,36,2,5,1950000,472,620,5
0,1,34,6,9,1790000,458,321,1
1,1,22,9,9,1150000,479,302,1
0,1,30,4,9,1550000,564,549,5
1,1,44,8,9,2000000,679,148,2
1,1,34,2,4,1500000,698,85,2
1,1,42,1,3,1400000,447,397,1
0,1,41,1,5,2100000,648,427,6
1,1,34,2,9,1850000,464,629,5
1,1,37,3,9,1650000,457,629,5
1,1,42,8,16,1930000,635,216,2
0,1,45,4,4,2000000,458,371,1
1,1,43,9,10,2100000,439,357,1
1,1,35,3,4,1740000,512,493,5
0,1,42,13,14,1600000,467,574,5
1,1,48,15,16,3000000,667,204,2
1,1,40,9,9,1750000,448,354,1
0,1,36,10,20,1350000,555,518,5
1,1,33,1,10,1650000,479,598,5
1,1,31,1,5,1290000,482,557,5
0,1,40,7,9,3150000,609,453,6
1,1,31,1,5,1350000,626,346,4
1,1,41,8,14,2090000,665,181,2
0,1,36,10,10,2200000,446,347,1
0,1,33,5,9,1400000,683,128,2
1,1,42,3,5,1800000,653,207,2
1,1,38,3,3,1450000,737,702,5
1,1,32,5,5,1290000,634,199,2
1,1,49,4,12,2149000,655,171,2
1,1,30,5,17,1590000,623,367,4
1,1,39,6,12,2090000,540,476,5
1,1,37,5,12,1744000,655,178,2
1,1,43,17,18,1949000,550,524,5
1,1,44,5,12,2354000,540,476,5
1,1,29,16,17,1566000,623,367,4
1,1,31,8,12,1495000,655,178,2
1,1,43,5,12,2300500,540,476,5
1,1,30,3,5,1700000,577,402,3
1,1,40,5,7,2180000,562,456,6
1,1,32,2,5,1600000,707,798,6
1,1,39,2,19,1000000,492,526,5
1,1,22,2,9,1250000,658,230,2
1,1,36,5,5,1400000,523,158,1
1,1,41,3,5,2000000,426,317,1
1,1,38,6,9,1950000,437,319,1
0,1,30,5,5,1330000,673,231,2
0,1,20,5,5,1150000,643,186,2
1,1,42,6,18,2100000,591,537,6
0,1,18,4,5,1080000,450,460,1
1,1,45,11,14,2450000,666,181,2
0,1,47,10,10,1750000,678,156,2
0,1,38,12,17,2500000,691,170,2
1,1,30,6,9,1190000,652,191,2
1,1,30,3,5,1280000,467,633,5
1,1,30,1,1,1250000,462,589,5
1,1,44,14,16,2015000,695,199,2
1,1,38,4,4,1445520,412,358,1
1,1,42,2,10,1850000,465,578,5
1,1,31,1,5,1380000,596,366,4
1,1,34,3,5,1400000,432,624,5
1,1,43,3,10,2279000,559,458,3
0,1,32,4,5,1300000,640,194,2
0,1,30,1,5,1400000,673,251,2
1,1,38,2,5,1901500,506,467,5
1,1,32,1,5,1300000,472,618,5
1,1,35,2,12,2000000,579,557,5
1,1,42,6,8,1900000,651,167,2
1,1,31,3,5,1430000,630,361,4
1,1,31,6,18,1700000,591,537,6
1,1,41,3,8,2050000,556,464,6
1,1,43,4,10,3500000,546,486,5
1,1,35,4,5,1748000,506,466,5
1,1,30,3,5,1590000,562,529,5
1,1,44,3,5,2420000,581,544,5
0,1,46,3,4,1885000,684,340,3
0,1,45,7,8,1750000,670,149,2
0,1,22,9,9,950000,479,302,1
1,1,41,2,3,1800000,616,44,1
0,1,38,1,9,1700000,411,447,1
0,1,33,2,9,1800000,659,224,2
1,1,30,2,2,1149000,508,149,1
1,1,48,4,10,2600000,552,349,3
1,1,30,1,5,1230000,650,191,2
0,1,33,7,9,1400000,660,238,2
0,1,31,5,5,1750000,671,235,2
0,1,30,7,9,1450000,451,325,1
0,1,33,9,10,1950000,660,222,2
1,1,30,1,10,1200000,701,200,2
0,1,33,4,9,1790000,444,358,1
0,1,38,8,10,2900000,549,560,5
0,1,33,3,9,1560000,677,172,2
0,1,34,2,14,1700000,653,177,2
1,1,31,2,5,1650000,561,510,5
0,1,43,2,10,2600000,562,546,5
0,1,44,4,4,2250000,625,458,6
1,1,35,5,5,1100000,961,-378,
1,1,31,2,5,1170000,473,629,5
0,1,42,2,5,2000000,640,196,2
1,1,39,6,8,1813000,651,167,2
1,1,41,3,3,2500000,502,362,1
1,1,39,7,16,1765825,657,175,2
1,1,48,3,4,1630000,423,334,1
1,1,38,2,13,1994000,690,201,2
0,1,22,3,9,1100000,699,214,2
1,1,36,2,4,1616400,512,495,5
0,1,22,8,9,1150000,480,301,1
1,1,35,3,4,1750000,663,428,6
1,1,41,3,9,3150000,579,393,3
0,1,38,9,9,1750000,431,318,1
1,1,32,1,5,1240000,637,225,2
1,1,30,3,5,1700000,683,199,2
0,1,37,7,9,1950000,433,332,1
1,1,47,2,3,2036000,458,341,1
1,1,47,10,10,2150000,439,357,3
1,1,35,4,4,1500000,664,431,6
1,1,36,3,4,1550000,698,85,2
1,1,39,2,3,1920000,519,448,5
1,1,40,2,4,1850000,595,469,6
0,1,24,1,2,1350000,623,369,4
1,1,30,2,9,1370000,451,325,1
1,1,47,1,5,1750000,673,139,2
1,1,30,7,10,1800000,672,179,2
1,1,33,10,12,1900000,677,239,2
1,1,32,2,3,1500000,542,492,5
1,1,31,1,12,1495000,661,169,2
1,1,33,2,3,1360000,508,178,5
1,1,38,9,17,2550000,696,151,2
1,1,40,4,8,1920000,603,348,4
0,1,30,1,5,1700000,644,200,2
1,1,44,5,5,2250000,501,517,5
0,1,45,4,5,1950000,673,139,2
1,1,33,6,9,1650000,440,360,1
1,1,43,4,10,2399000,624,462,6
1,1,31,2,5,1200000,435,614,5
1,1,36,12,17,1900000,695,150,2
1,1,45,3,10,2050000,639,197,2
1,1,40,4,10,2050000,493,527,5
1,1,32,1,3,983625,518,159,1
1,1,37,9,17,2050000,623,367,4
0,1,21,2,9,1200000,652,191,2
1,1,31,2,5,1450000,598,370,4
0,1,23,5,5,1500000,577,402,3
1,1,31,5,5,1360000,675,229,2
1,1,39,5,19,1050000,491,527,5
0,1,31,1,5,2300000,561,384,3
0,1,31,4,5,1750000,590,386,3
1,1,46,6,14,5300000,547,350,3
1,1,38,1,10,1850000,663,195,2
0,1,31,4,4,1499000,611,370,4
0,1,33,3,9,2190000,666,242,2
1,1,48,1,4,1876000,701,342,3
1,1,32,1,5,1900000,583,381,3
0,1,21,4,9,1340000,445,334,1
1,1,28,1,9,1460000,692,223,2
1,1,37,9,10,2250000,445,349,1
1,1,41,3,3,1940000,517,450,5
1,1,39,4,9,1900000,616,445,2
1,1,22,3,9,1000000,479,302,1
1,1,30,1,14,1700000,637,185,2
1,1,37,1,9,1580000,545,562,5
1,1,31,1,5,1300000,605,108,1
0,1,30,4,5,1500000,657,230,2
0,1,45,3,9,2100000,679,148,2
1,1,50,8,8,2790000,658,213,2
1,1,29,2,5,1430000,642,217,2
1,1,49,4,8,3300000,559,410,3
1,1,32,4,5,1800000,564,537,5
1,1,38,1,9,1800000,445,320,1
1,1,31,4,5,1400000,604,530,6
1,1,44,5,5,1850000,499,280,1
1,1,38,13,17,1650000,689,171,2
1,1,45,4,8,1900000,669,146,2
1,1,36,8,8,2640000,559,454,6
1,1,30,1,2,1240000,602,347,4
1,1,50,1,9,2250000,426,323,1
1,1,40,6,12,2800000,540,476,5
1,1,36,2,3,1800000,517,459,5
1,1,43,9,10,2100000,620,461,6
1,1,35,2,4,1047600,426,370,1
1,1,42,17,19,1970000,484,551,5
1,1,37,10,10,1850000,423,321,1
1,1,47,3,4,1900000,698,347,6
1,1,32,3,10,1530000,674,152,2
1,1,43,1,3,2140000,504,361,1
0,1,41,12,14,2050000,475,574,5
1,1,30,6,9,1200000,607,89,1
0,1,22,3,9,1350000,454,342,1
1,1,39,5,5,1850000,671,142,2
1,1,30,2,9,1600000,677,172,2
1,1,31,1,5,1320000,624,463,6
1,1,38,6,9,2000000,441,329,1
1,1,45,4,5,2180000,410,366,1
1,1,43,5,17,2000000,484,551,2
0,1,33,3,9,1750000,528,408,3
1,1,38,2,8,1860000,605,358,4
1,1,39,4,9,1950000,672,163,2
0,1,52,8,16,2350000,584,552,5
0,1,44,5,14,2370000,666,181,2
1,1,30,7,17,1499000,637,185,2
1,1,44,4,6,1750000,535,448,5
1,1,32,3,5,1690000,538,457,5
1,1,37,2,3,1205750,591,625,5
1,1,38,4,5,1800000,598,468,6
1,1,33,2,5,1500000,478,553,5
1,1,46,1,3,1518660,409,367,1
1,1,32,9,9,1650000,443,350,1
1,1,18,2,4,1050000,601,513,6
1,1,39,3,10,2000000,517,514,5
1,1,40,4,5,1896000,427,316,1
1,1,38,2,3,2050000,541,388,3
0,1,30,1,9,2100000,571,408,3
1,1,30,3,5,1490000,671,235,2
1,1,32,13,17,1700000,548,522,5
1,1,44,1,1,1600000,463,587,5
1,1,37,2,3,1520000,522,158,1
1,1,37,9,14,2050000,659,172,2
1,1,39,2,3,1680000,604,609,5
1,1,32,5,5,1350000,601,102,1
1,1,30,9,9,1350000,444,317,1
1,1,34,2,5,1725000,452,462,1
0,1,30,2,5,1900000,445,319,1
1,1,21,1,2,450000,711,803,5
1,1,30,4,4,1320000,665,429,3
1,1,31,3,5,1650000,568,526,5
0,1,41,4,8,3300000,579,393,3
1,1,37,4,8,1850000,602,360,4
1,1,43,4,4,2050000,626,470,1
1,1,38,1,9,1550000,458,626,5
1,1,42,1,5,2290000,480,581,5
1,1,18,5,5,1030000,450,460,1
1,1,44,13,18,1860000,548,524,5
1,1,32,3,5,1580000,681,221,2
0,1,41,5,5,1850000,672,143,2
0,1,19,2,5,1040000,601,513,6
1,1,30,3,9,1430000,559,523,5
1,1,38,3,9,1900000,672,163,2
1,1,45,1,4,1750000,701,342,3
1,1,35,4,9,1750000,596,468,2
1,1,30,4,10,1650000,485,593,5
1,1,30,2,9,1500000,613,463,6
0,1,43,8,10,2500000,691,207,2
0,1,34,1,5,1300000,727,-99,2
1,1,41,1,3,1890000,443,371,1
0,1,42,7,14,2230000,503,520,5
0,1,40,6,9,2450000,546,560,5
1,1,31,1,5,1140000,600,99,1
1,1,41,5,8,1848740,603,347,4
1,1,37,14,14,1795000,661,169,2
1,1,27,3,3,890000,648,172,2
1,1,41,9,12,2193500,540,476,5
1,1,42,3,5,2304500,599,457,6
1,1,43,4,4,1840000,651,203,2
1,1,30,5,9,1050000,606,87,1
1,1,30,1,9,1050000,606,88,1
1,1,40,4,12,2090000,540,476,5
1,1,39,2,12,2086500,540,476,3
0,1,34,1,9,1700000,679,160,2
1,1,54,4,9,2550000,425,325,1
1,1,42,2,9,2200000,485,543,5
0,1,39,6,10,2050000,551,575,5
1,1,33,7,9,1700000,594,365,4
1,1,40,3,9,2450000,615,443,6
1,1,42,14,18,1811590,686,150,2
0,1,35,6,12,2000000,447,339,1
0,1,31,3,4,1650000,612,367,4
1,1,21,3,9,1150000,658,230,2
0,1,30,5,5,1350000,642,214,2
1,1,61,1,7,2950000,621,455,6
1,1,31,1,5,1140000,600,99,1
1,1,30,2,5,1600000,589,385,3
1,1,31,5,5,1550000,608,368,4
0,1,22,8,9,1200000,454,342,1
0,1,45,5,5,1950000,440,387,1
1,1,38,4,10,1482000,680,125,2
1,1,44,5,11,2570000,582,371,4
1,1,32,5,5,1450000,532,494,5
1,1,31,2,5,1400000,485,557,5
1,1,30,1,5,1750000,577,402,3
0,1,42,1,5,2230000,671,142,2
1,1,22,5,9,1300000,703,210,2
1,1,36,5,9,1790000,598,468,4
1,1,39,2,9,1850000,673,161,2
1,1,38,8,9,1830000,671,158,2
1,1,34,8,9,1690000,572,555,2
1,1,35,2,5,980000,519,161,1
1,1,38,8,10,2000000,517,514,3
1,1,41,5,9,2000000,517,516,5
1,1,31,1,5,1500000,643,215,2
1,1,44,12,17,1880000,548,522,5
1,1,37,3,3,2000000,698,85,2
1,1,40,1,9,1600000,686,187,2
1,1,22,6,9,1045000,446,335,1
0,1,38,4,9,2200000,445,323,1
1,1,47,1,5,2100000,415,450,1
0,1,38,3,8,2100000,666,181,2
1,1,45,4,7,2400000,677,140,2
1,1,42,3,9,1900000,556,457,6
0,1,26,4,9,1150000,456,325,1
1,1,30,3,5,1580000,559,458,3
1,1,41,2,4,2000000,553,443,6
1,1,39,15,18,1658000,556,536,5
0,1,30,2,5,1500000,687,225,1
1,1,35,9,10,2100000,674,176,2
0,1,40,1,10,2180000,497,516,5
1,1,40,4,9,1850000,603,347,4
1,1,32,5,5,1250000,605,80,1
0,1,38,5,17,2000000,547,523,5
1,1,39,6,16,1850000,686,151,2
0,1,31,4,5,1900000,561,504,5
0,1,32,4,5,1650000,687,160,2
1,1,22,6,9,1150000,479,302,1
1,1,28,1,3,850000,464,309,5
0,1,43,13,17,2500000,657,180,2
0,1,39,2,3,1870000,517,450,5
1,1,39,9,18,1797000,556,538,5
1,1,46,2,3,1518000,426,370,1
1,1,30,8,20,1259110,555,520,5
1,1,37,7,10,1750000,672,149,2
1,1,29,10,20,1229000,555,520,5
1,1,38,3,17,1862000,619,460,6
0,1,33,2,9,1900000,479,596,5
1,1,38,2,5,1950000,673,139,2
0,1,38,9,10,2350000,511,519,5
1,1,37,1,10,2050000,670,193,2
1,1,36,10,20,1370000,556,520,5
1,1,44,13,18,1900000,591,537,5
1,1,39,15,18,1760000,557,534,5
1,1,36,1,3,1600000,458,371,1
0,1,36,2,5,1890000,548,487,5
1,1,36,2,9,1750000,688,152,2
0,1,39,5,6,1850000,672,143,2
0,1,31,1,3,1500000,608,349,4
1,1,43,7,16,1950000,635,217,2
1,1,32,3,4,1400000,416,443,1
0,1,42,3,5,1900000,657,426,6
1,1,42,8,14,1600000,467,575,5
0,1,38,4,8,2100000,469,629,5
1,1,33,9,9,1800000,567,550,5
1,1,30,5,5,1380000,597,366,4
1,1,33,3,3,1450000,416,444,1
1,1,31,3,5,1400000,633,221,2
1,1,22,7,9,1050000,682,239,2
